time_s,vz_taylor,vz_optimized,vx_taylor,vx_optimized
0.505511392,-2.17541179e-18,-3.08927552e-16,-1.51894541e-18,-2.4484952e-16
0.507310365,-1.80974325e-18,-2.83539603e-16,-1.22571619e-18,-2.14663545e-16
0.509109338,-5.72518597e-19,-1.50194773e-16,-3.11813631e-19,-9.71679255e-17
0.510908311,1.66103423e-18,9.73185328e-17,1.29740708e-18,1.09108157e-16
0.512707284,4.74870764e-18,4.29745644e-16,3.48127066e-18,3.76321265e-16
0.514506257,8.16380624e-18,7.75740415e-16,5.84418584e-18,6.43142325e-16
0.51630523,1.09370825e-17,1.02629016e-15,7.68186573e-18,8.19943985e-16
0.518104203,1.17141311e-17,1.05372427e-15,8.03274082e-18,8.05841506e-16
0.519903175,8.97881072e-18,7.45564099e-16,5.84852832e-18,5.17226758e-16
0.521702148,1.46752501e-18,4.86569579e-17,2.97799087e-19,-7.65644556e-17
0.523501121,-1.12501073e-17,-9.86394848e-16,-8.82027448e-18,-9.1912128e-16
0.525300094,-2.81188619e-17,-2.17501865e-15,-2.06253352e-17,-1.8463543e-15
0.527099067,-4.60483983e-17,-3.19890081e-15,-3.27973513e-17,-2.59221463e-15
0.52889804,-5.97101124e-17,-3.65003852e-15,-4.14842379e-17,-2.83046214e-15
0.530697013,-6.19526318e-17,-3.12352502e-15,-4.16632579e-17,-2.25461283e-15
0.532495986,-4.50644483e-17,-1.35025351e-15,-2.81035883e-17,-6.86624696e-16
0.534294959,-2.96855259e-18,1.65604278e-15,3.03435351e-18,1.80857403e-15
0.536093932,6.58198763e-17,5.47866561e-15,5.2114675e-17,4.83736468e-15
0.537892905,1.54986274e-16,9.25503746e-15,1.13853802e-16,7.66069261e-15
0.539691878,2.47849503e-16,1.17580107e-14,1.75713251e-16,9.28133131e-15
0.541490851,3.16628952e-16,1.1628685e-14,2.17701145e-16,8.65160938e-15
0.543289824,3.24836856e-16,7.75128559e-15,2.14454322e-16,4.98638948e-15
0.545088796,2.33828478e-16,-2.88453979e-16,1.40238998e-16,-1.87393935e-15
0.546887769,1.38136614e-17,-1.17709695e-14,-2.30591332e-17,-1.11447603e-14
0.548686742,-3.41598541e-16,-2.45837424e-14,-2.75789329e-16,-2.09423998e-14
0.550485715,-7.99877693e-16,-3.52892854e-14,-5.90213046e-16,-2.84105882e-14
0.552284688,-1.27736176e-15,-3.96354484e-14,-9.03139591e-16,-3.02055286e-14
0.554083661,-1.63601159e-15,-3.35327219e-14,-1.11547337e-15,-2.33361204e-14
0.555882634,-1.69515415e-15,-1.43881549e-14,-1.10266716e-15,-6.24337286e-15
0.557681607,-1.2629669e-15,1.74700214e-14,-7.38908777e-16,2.01187595e-14
0.55948058,-1.89041619e-16,5.7678979e-14,6.4797923e-17,5.15357403e-14
0.561279553,1.56630614e-15,9.75077411e-14,1.31265317e-15,8.04845381e-14
0.563078526,3.85774476e-15,1.24721627e-13,2.87535636e-15,9.70833422e-14
0.564877499,6.29530551e-15,1.25864268e-13,4.45503114e-15,9.11492323e-14
0.566676472,8.22533153e-15,8.98326368e-14,5.58176567e-15,5.51786032e-14
0.568475444,8.77976925e-15,1.21787324e-14,5.65993274e-15,-1.22899469e-14
0.570274417,7.01622684e-15,-1.00872066e-13,4.07732583e-15,-1.0379998e-13
0.57207339,2.15644771e-15,-2.30007869e-13,3.78461074e-16,-2.01652218e-13
0.573872363,-6.0939497e-15,-3.4337992e-13,-5.51481139e-15,-2.79140574e-13
0.575671336,-1.71944147e-14,-4.01115062e-13,-1.30750088e-14,-3.04981501e-13
0.577470309,-2.94724859e-14,-3.6399726e-13,-2.09956939e-14,-2.50855661e-13
0.579269282,-3.9995537e-14,-2.05364586e-13,-2.71525821e-14,-1.01018971e-13
0.581068255,-4.47374046e-14,7.60520689e-14,-2.87810464e-14,1.38076874e-13
0.582867228,-3.91475112e-14,4.45773087e-13,-2.29322802e-14,4.31004716e-13
0.584666201,-1.91715146e-14,8.29700927e-13,-7.22284996e-15,7.12518193e-13
0.586465174,1.73298063e-14,1.12036667e-12,1.91834699e-14,8.9516334e-13
0.588264147,6.89560935e-14,1.19534804e-12,5.45196151e-14,8.86334612e-13
0.59006312,1.29286156e-13,9.47158502e-13,9.35442552e-14,6.13376745e-13
0.591862093,1.86026619e-13,3.20332585e-13,1.27194911e-13,5.24717522e-14
0.593661065,2.21349912e-13,-6.52227578e-13,1.43129345e-13,-7.45626938e-13
0.595460038,2.13936478e-13,-1.82430564e-12,1.27456514e-13,-1.64160202e-12
0.597259011,1.43028876e-13,-2.93416089e-12,6.77816643e-14,-2.41368958e-12
0.599057984,-5.58774066e-15,-3.63408951e-12,-4.26074379e-14,-2.78957589e-12
0.600856957,-2.32327973e-13,-3.55510729e-12,-1.99982313e-13,-2.50445909e-12
0.60265593,-5.16586155e-13,-2.40144555e-12,-3.85848202e-13,-1.37838204e-12
0.604454903,-8.11508274e-13,-5.93138565e-14,-5.64432338e-13,6.01965388e-13
0.606253876,-1.04314169e-12,3.30511397e-12,-6.83556897e-13,3.2182957e-12
0.608052849,-1.11635963e-12,7.18937597e-12,-6.8033123e-13,5.99675786e-12
0.609851822,-9.29345542e-13,1.07702388e-11,-4.92518277e-13,8.24612025e-12
0.611650795,-3.97052992e-13,1.30119194e-11,-7.53507075e-14,9.16936208e-12
0.613449768,5.18072711e-13,1.28695856e-11,5.77958865e-13,8.04347932e-12
0.615248741,1.77252268e-12,9.56542588e-12,1.41556613e-12,4.44165265e-12
0.617047713,3.21255624e-12,2.88689002e-12,2.31147787e-12,-1.54864535e-12
0.618846686,4.55902391e-12,-6.56662179e-12,3.06162209e-12,-9.17280219e-12
0.620645659,5.41677377e-12,-1.72734426e-11,3.39804029e-12,-1.69856507e-11
0.622444632,5.31804918e-12,-2.68922603e-11,3.02620659e-12,-2.30080739e-11
0.624243605,3.80521401e-12,-3.26223723e-11,1.6869923e-12,-2.5082256e-11
0.626042578,5.50878745e-13,-3.18114801e-11,-7.60658852e-13,-2.13964574e-11
0.627841551,-4.49660576e-12,-2.27303112e-11,-4.2472301e-12,-1.10943419e-11
0.629640524,-1.09660845e-11,-5.36048436e-12,-8.40859727e-12,5.16770611e-12
0.631439497,-1.79500789e-11,1.80144846e-11,-1.25350123e-11,2.48839994e-11
0.63323847,-2.39678841e-11,4.26450659e-11,-1.55807521e-11,4.37502873e-11
0.635037443,-2.70495887e-11,6.17747269e-11,-1.62598934e-11,5.62215036e-11
0.636836416,-2.49766025e-11,6.78222682e-11,-1.3244437e-11,5.66025369e-11
0.638635389,-1.56933496e-11,5.42342509e-11,-5.46388538e-12,4.05672342e-11
0.640434362,2.12874769e-12,1.77646309e-11,7.51898033e-12,6.85518348e-12
0.642233334,2.84376265e-11,-3.92502943e-11,2.51103427e-11,-4.12317564e-11
0.644032307,6.11682076e-11,-1.07193947e-10,4.53486383e-11,-9.49824063e-11
0.64583128,9.57859375e-11,-1.68662687e-10,6.47338837e-11,-1.40507372e-10
0.647630253,1.25188244e-10,-1.99667433e-10,7.83352567e-11,-1.60342167e-10
0.649429226,1.40143848e-10,-1.72808121e-10,8.02739271e-11,-1.36466961e-10
0.651228199,1.30406689e-10,-6.22933311e-11,6.46346256e-11,-5.44525679e-11
0.653027172,8.65493703e-11,1.49798025e-10,2.67858004e-11,9.19199391e-11
0.654826145,2.4207541e-12,4.67082361e-10,-3.50114974e-11,2.96525879e-10
0.656625118,-1.22045712e-10,8.73674695e-10,-1.17940278e-10,5.38370332e-10
0.658424091,-2.78139033e-10,1.33173739e-09,-2.132542e-10,7.81721319e-10
0.660223064,-4.4643103e-10,1.78304563e-09,-3.05618708e-10,9.79613238e-10
0.662022037,-5.96334106e-10,2.15523641e-09,-3.73612731e-10,1.08082062e-09
0.66382101,-6.87891777e-10,2.37248253e-09,-3.91771579e-10,1.03959994e-09
0.665619982,-6.76369323e-10,2.36922663e-09,-3.34379144e-10,8.2664685e-10
0.667418955,-5.19855068e-10,2.10454448e-09,-1.8093162e-10,4.39013751e-10
0.669217928,-1.89533731e-10,1.57395759e-09,7.71899426e-11,-9.36093417e-11
0.671016901,3.18415103e-10,8.15355882e-10,4.29745507e-10,-7.08643697e-10
0.672815874,9.71132736e-10,-9.36671898e-11,8.41706845e-10,-1.31794234e-09
0.674614847,1.69020905e-09,-1.04824849e-09,1.2500665e-09,-1.82274977e-09
0.67641382,2.34879076e-09,-1.93736047e-09,1.56523296e-09,-2.13445377e-09
0.678212793,2.77805051e-09,-2.66977541e-09,1.67872537e-09,-2.19726234e-09
0.680011766,2.78608395e-09,-3.1984458e-09,1.47838084e-09,-2.00726736e-09
0.681810739,2.19133728e-09,-3.53496259e-09,8.7138688e-10,-1.62152689e-09
0.683609712,8.70995887e-10,-3.74525548e-09,-1.85821984e-10,-1.15124441e-09
0.685408685,-1.17756414e-09,-3.91913648e-09,-1.6533097e-09,-7.35101749e-10
0.687207658,-3.76697129e-09,-4.10991138e-09,-3.37316833e-09,-4.9229415e-10
0.689006631,-6.44939735e-09,-4.24594212e-09,-5.04045042e-09,-4.59456901e-10
0.690805603,-8.45587193e-09,-4.02310461e-09,-6.18614228e-09,-5.20756087e-10
0.692604576,-8.65778635e-09,-2.79446441e-09,-6.17907664e-09,-3.44957603e-10
0.694403549,-5.56370283e-09,5.2024437e-10,-4.25292051e-09,6.53821028e-10
0.696202522,2.63645098e-09,7.47915836e-09,4.37572438e-10,3.31476357e-09
0.698001495,1.79708054e-08,2.00911382e-08,8.7300011e-09,8.67469227e-09
0.699800468,4.25247934e-08,4.06966942e-08,2.13405689e-08,1.78511476e-08
0.701599441,7.82235043e-08,7.17473638e-08,3.87310701e-08,3.18671401e-08
0.703398414,1.26568824e-07,1.1548892e-07,6.09693883e-08,5.14322495e-08
0.705197387,1.88351842e-07,1.73571426e-07,8.7600474e-08,7.6706531e-08
0.70699636,2.63369064e-07,2.46626816e-07,1.17547507e-07,1.07083288e-07
0.708795333,3.5017698e-07,3.33869346e-07,1.490635e-07,1.41031967e-07
0.710594306,4.45922257e-07,4.32782735e-07,1.79751413e-07,1.76041379e-07
0.712393279,5.46283252e-07,5.38957658e-07,2.06665671e-07,2.08695233e-07
0.714192251,6.45551965e-07,6.46132961e-07,2.26499951e-07,2.34896663e-07
0.715991224,7.36874119e-07,7.46473565e-07,2.35855822e-07,2.50237653e-07
0.717790197,8.12649317e-07,8.31089439e-07,2.31575382e-07,2.50485637e-07
0.71958917,8.65074608e-07,8.90766534e-07,2.11109741e-07,2.32136775e-07
0.721388143,8.86795372e-07,9.16847004e-07,1.7288582e-07,1.9296739e-07
0.723187116,8.71609569e-07,9.02167533e-07,1.16627953e-07,1.32505601e-07
0.724986089,8.15157687e-07,8.41946236e-07,4.35896415e-08,5.23467771e-08
0.726785062,7.15523563e-07,7.34504259e-07,-4.33445835e-08,-4.37497374e-08
0.728584035,5.73672347e-07,5.81719721e-07,-1.39716773e-07,-1.50020174e-07
0.730383008,3.93662117e-07,3.89138704e-07,-2.39726479e-07,-2.5911644e-07
0.732181981,1.82584758e-07,1.65707579e-07,-3.36629292e-07,-3.62754153e-07
0.733980954,-4.97819178e-08,-7.68621657e-08,-4.23276202e-07,-4.52521108e-07
0.735779927,-2.91597785e-07,-3.25037747e-07,-4.92747024e-07,-5.2075153e-07
0.737578899,-5.29814677e-07,-5.64617422e-07,-5.39015091e-07,-5.61356915e-07
0.739377872,-7.51187185e-07,-7.81962599e-07,-5.57570972e-07,-5.70505227e-07
0.741176845,-9.43343716e-07,-9.65169613e-07,-5.45931937e-07,-5.47057422e-07
0.742975818,-1.09580981e-06,-1.10504893e-06,-5.03972233e-07,-4.92701448e-07
0.744774791,-1.20087634e-06,-1.19580552e-06,-4.34026551e-07,-4.11764712e-07
0.746573764,-1.25421899e-06,-1.23535426e-06,-3.40743704e-07,-3.10730088e-07
0.748372737,-1.25520123e-06,-1.22525265e-06,-2.30696624e-07,-1.975211e-07
0.75017171,-1.20682752e-06,-1.1702818e-06,-1.11784704e-07,-8.06524896e-08
0.751970683,-1.11535354e-06,-1.07774933e-06,7.50886499e-09,3.16418533e-08
0.753769656,-9.89599525e-07,-9.56616829e-07,1.18922523e-07,1.32192906e-07
0.755568629,-8.40046766e-07,-8.1656851e-07,2.15192782e-07,2.15499526e-07
0.757367602,-6.77821942e-07,-6.67132568e-07,2.90712204e-07,2.78088421e-07
0.759166575,-5.13684237e-07,-5.16947725e-07,3.41993525e-07,3.18607533e-07
0.760965548,-3.57126599e-07,-3.73236316e-07,3.67888843e-07,3.37668827e-07
0.76276452,-2.15684214e-07,-2.41509411e-07,3.69544075e-07,3.37490449e-07
0.764563493,-9.45135546e-08,-1.25494608e-07,3.50102907e-07,3.21411525e-07
0.766362466,3.73166258e-09,-2.72488044e-08,3.14206338e-07,2.93362264e-07
0.768161439,7.87402594e-08,5.25995987e-08,2.67359172e-07,2.5736728e-07
0.769960412,1.32147217e-07,1.14540581e-07,2.15249758e-07,2.1714317e-07
0.771759385,1.66976149e-07,1.59860839e-07,1.63111836e-07,1.75826691e-07
0.773558358,1.87010506e-07,1.90353394e-07,1.15207298e-07,1.35842575e-07
0.775357331,1.96184589e-07,2.08083442e-07,7.44876975e-08,9.88954179e-08
0.777156304,1.98073382e-07,2.15217385e-07,4.2463861e-08,6.60524515e-08
0.778955277,1.95537539e-07,2.13907616e-07,1.92814225e-08,3.78757231e-08
0.78075425,1.90550578e-07,2.06217074e-07,3.97049814e-09,1.45636188e-08
0.782553223,1.8420447e-07,1.9406566e-07,-5.18547318e-09,-3.92903114e-09
0.784352196,1.76862315e-07,1.79184319e-07,-1.02300647e-08,-1.78089807e-08
0.786151168,1.68406982e-07,1.63069785e-07,-1.31335525e-08,-2.74025553e-08
0.787950141,1.58525034e-07,1.46940999e-07,-1.5472688e-08,-3.31432415e-08
0.789749114,1.46966932e-07,1.31704429e-07,-1.82326251e-08,-3.55715968e-08
0.791548087,1.33736234e-07,1.17938291e-07,-2.17488125e-08,-3.53295091e-08
0.79334706,1.19179461e-07,1.0590422e-07,-2.57811661e-08,-3.31357548e-08
0.795146033,1.03970662e-07,9.55900337e-08,-2.96905699e-08,-2.97383394e-08
0.796945006,8.90060414e-08,8.67803313e-08,-3.26723845e-08,-2.5848534e-08
0.798743979,7.52406258e-08,7.91449049e-08,-3.39955034e-08,-2.20691026e-08
0.800542952,6.3507912e-08,7.23302505e-08,-3.31991504e-08,-1.88328926e-08
0.802341925,5.43637151e-08,6.60382259e-08,-3.02118136e-08,-1.6366836e-08
0.804140898,4.79874593e-08,6.00785193e-08,-2.53747347e-08,-1.46909282e-08
0.805939871,4.41600557e-08,5.43874165e-08,-1.93724995e-08,-1.36534844e-08
0.807738844,4.23204247e-08,4.90129291e-08,-1.30915914e-08,-1.29952178e-08
0.809537817,4.16862251e-08,4.40737505e-08,-7.44085444e-09,-1.24277559e-08
0.811336789,4.14117171e-08,3.97049029e-08,-3.17341505e-09,-1.17089384e-08
0.813135762,4.07492686e-08,3.60050501e-08,-7.47022409e-10,-1.06983982e-08
0.814934735,3.91817988e-08,3.29988448e-08,-2.49900665e-10,-9.38216399e-09
0.816733708,3.65009369e-08,3.06228967e-08,-1.40438068e-09,-7.86290949e-09
0.818532681,3.28180094e-08,2.87373092e-08,-3.64399735e-09,-6.32094756e-09
0.820331654,2.85093971e-08,2.71579929e-08,-6.24482735e-09,-4.95795829e-09
0.822130627,2.41112539e-08,2.56998349e-08,-8.48155879e-09,-3.93905401e-09
0.8239296,2.01883007e-08,2.42185227e-08,-9.77503297e-09,-3.34830751e-09
0.825728573,1.72055427e-08,2.26398487e-08,-9.80128069e-09,-3.16857435e-09
0.827527546,1.54296713e-08,2.09692361e-08,-8.54143097e-09,-3.28956864e-09
0.829326519,1.48793028e-08,1.92798717e-08,-6.26511867e-09,-3.540573e-09
0.831125492,1.53319137e-08,1.7683653e-08,-3.45425056e-09,-3.73786754e-09
0.832924465,1.63828786e-08,1.62935963e-08,-6.86192114e-10,-3.73353791e-09
0.834723437,1.75411134e-08,1.51882918e-08,1.49687609e-09,-3.45255318e-09
0.83652241,1.83387162e-08,1.43880052e-08,2.70396556e-09,-2.90868999e-09
0.838321383,1.84300666e-08,1.38484857e-08,2.77257768e-09,-2.19591773e-09
0.840120356,1.76592836e-08,1.34734935e-08,1.79256646e-09,-1.45856328e-09
0.841919329,1.60828146e-08,1.31419069e-08,7.39648642e-11,-8.49137443e-10
0.843718302,1.39443352e-08,1.27414158e-08,-1.93162537e-09,-4.856836e-10
0.845517275,1.160973e-08,1.21992404e-08,-3.73683192e-09,-4.20195648e-10
0.847316248,9.47837152e-09,1.1501397e-08,-4.92715084e-09,-6.26241692e-10
0.849115221,7.89144029e-09,1.06953804e-08,-5.24847558e-09,-1.00844282e-09
0.850914194,7.05779482e-09,9.87578142e-09,-4.65518188e-09,-1.43043962e-09
0.852713167,7.01312075e-09,9.15700685e-09,-3.30986085e-09,-1.75307607e-09
0.85451214,7.62000057e-09,8.6406602e-09,-1.53682954e-09,-1.87203353e-09
0.856311113,8.6070638e-09,8.38639729e-09,2.58291151e-10,-1.7446607e-09
0.858110086,9.63667261e-09,8.39392085e-09,1.68357718e-09,-1.39903535e-09
0.859909058,1.03845945e-08,8.60060661e-09,2.44852398e-09,-9.23381639e-10
0.861708031,1.06130655e-08,8.89499044e-09,2.42510186e-09,-4.39407969e-10
0.863507004,1.02208832e-08,9.14218112e-09,1.66948018e-09,-6.74266114e-11
0.865305977,9.26003248e-09,9.21432205e-09,4.01093727e-10,1.06877073e-10
0.86710495,7.91638947e-09,9.0182574e-09,-1.0545104e-09,5.49262842e-11
0.868903923,6.46036128e-09,8.5137439e-09,-2.34463237e-09,-1.88861986e-10
0.870702896,5.17999901e-09,7.71846766e-09,-3.17133878e-09,-5.38865781e-10
0.872501869,4.31269054e-09,6.69988904e-09,-3.35749916e-09,-8.83871638e-10
0.874300842,3.99128074e-09,5.55745661e-09,-2.88240367e-09,-1.11894643e-09
0.876099815,4.2165639e-09,4.40102123e-09,-1.87991853e-09,-1.17449211e-09
0.877898788,4.86156354e-09,3.33174408e-09,-6.01001446e-10,-1.03446547e-09
0.879697761,5.70545411e-09,2.43037009e-09,6.49441214e-10,-7.39006523e-10
0.881496734,6.48817281e-09,1.75492186e-09,1.58578012e-09,-3.71216759e-10
0.883295706,6.9722775e-09,1.34654258e-09,2.00758721e-09,-3.22742672e-11
0.885094679,6.99740164e-09,1.23939938e-09,1.84315795e-09,1.87775778e-10
0.886893652,6.5149165e-09,1.46910969e-09,1.16125979e-09,2.35208923e-10
0.888692625,5.59549465e-09,2.07452479e-09,1.49473741e-10,1.0680521e-10
0.890491598,4.40889206e-09,3.08981567e-09,-9.34619301e-10,-1.5066097e-10
0.892290571,3.18181709e-09,4.52706701e-09,-1.82697798e-09,-4.55069449e-10
0.894089544,2.14468626e-09,6.35306559e-09,-2.31986694e-09,-7.13208028e-10
0.895888517,1.48025728e-09,8.46666174e-09,-2.30902878e-09,-8.47504742e-10
0.89768749,1.28614402e-09,1.06841836e-08,-1.81460014e-09,-8.17601825e-10
0.899486463,1.55938747e-09,1.27395138e-08,-9.71674777e-10,-6.3080085e-10
0.901285436,2.20558886e-09,1.43027456e-08,6.23696565e-12,-3.38725131e-10
0.903084409,3.06902471e-09,1.50174441e-08,8.81241933e-10,-2.15302012e-11
0.904883382,3.97514705e-09,1.4552387e-08,1.44909407e-09,2.35503568e-10
0.906682355,4.77411523e-09,1.26602167e-08,1.58717461e-09,3.66126069e-10
0.908481327,5.37412809e-09,9.23349798e-09,1.28120932e-09,3.41126232e-10
0.9102803,5.75623164e-09,4.34859781e-09,6.24956152e-10,1.75246689e-10
0.912079273,5.96720104e-09,-1.71048672e-09,-2.06219326e-10,-7.86313591e-11
0.913878246,6.09279384e-09,-8.45324257e-09,-1.00068405e-09,-3.4597245e-10
0.915677219,6.21873822e-09,-1.52100714e-08,-1.563228e-09,-5.52669344e-10
0.917476192,6.39002699e-09,-2.11841177e-08,-1.76208995e-09,-6.46178068e-10
0.919275165,6.57968079e-09,-2.552307e-08,-1.55905083e-09,-6.09610933e-10
0.921074138,6.67601179e-09,-2.74050208e-08,-1.0157674e-09,-4.64896893e-10
0.922873111,6.49310903e-09,-2.61318615e-08,-2.75504424e-10,-2.64400382e-10
0.924672084,5.80383604e-09,-2.12235734e-08,4.74542831e-10,-7.37761942e-11
0.926471057,4.38938016e-09,-1.25066653e-08,1.05053867e-09,4.86557286e-11
0.92827003,2.09554237e-09,-1.8955096e-10,1.31702725e-09,6.98172231e-11
0.930069003,-1.11564253e-09,1.50832216e-08,1.21868642e-09,-8.22406863e-12
0.931867975,-5.12942839e-09,3.22069802e-08,7.91385963e-10,-1.4919498e-10
0.933666948,-9.66435187e-09,4.96327952e-08,1.50427667e-10,-2.94009234e-10
0.935465921,-1.42835212e-08,6.54320985e-08,-5.40459809e-10,-3.79152594e-10
0.937264894,-1.84292789e-08,7.74163106e-08,-1.11113062e-09,-3.5659247e-10
0.939063867,-2.14754591e-08,8.33128214e-08,-1.42728765e-09,-2.09360769e-10
0.94086284,-2.27893142e-08,8.09916413e-08,-1.42248046e-09,4.17154397e-11
0.942661813,-2.17950928e-08,6.87286181e-08,-1.11214938e-09,3.42044746e-10
0.944460786,-1.80329879e-08,4.5482506e-08,-5.86715479e-10,6.16853739e-10
0.946259759,-1.12100269e-08,1.11558551e-08,1.39597492e-11,7.90406891e-10
0.948058732,-1.24246103e-09,-3.31948467e-08,5.37804946e-10,8.05437956e-10
0.949857705,1.17086959e-08,-8.52349378e-08,8.59750425e-10,6.37456578e-10
0.951656678,2.720685e-08,-1.41344389e-07,9.12944442e-10,3.00215816e-10
0.953455651,4.45130194e-08,-1.96750168e-07,7.04247305e-10,-1.58736068e-10
0.955254623,6.25653391e-08,-2.45808066e-07,3.10423314e-10,-6.7064407e-10
0.957053596,7.99709944e-08,-2.82428531e-07,-1.43588659e-10,-1.16227484e-09
0.958852569,9.5020196e-08,-3.00624308e-07,-5.18438248e-10,-1.57182149e-09
0.960651542,1.05733823e-07,-2.95141404e-07,-6.97347685e-10,-1.85956402e-09
0.962450515,1.09955956e-07,-2.62120509e-07,-6.16867639e-10,-2.01070652e-09
0.964249488,1.05499247e-07,-1.99725121e-07,-2.83720396e-10,-2.03036526e-09
0.966048461,9.03450481e-08,-1.08666451e-07,2.26285272e-10,-1.9331592e-09
0.967847434,6.28921639e-08,7.44519025e-09,7.86680943e-10,-1.73150599e-09
0.969646407,2.22391671e-08,1.41986689e-07,1.25117235e-09,-1.42705864e-09
0.97144538,-3.15232784e-08,2.85497044e-07,1.48894965e-09,-1.00863728e-09
0.973244353,-9.70403616e-08,4.26171599e-07,1.41563058e-09,-4.57849014e-10
0.975043326,-1.71475633e-07,5.50679425e-07,1.01234584e-09,2.38997932e-10
0.976842299,-2.50383147e-07,6.45275464e-07,3.2869484e-10,1.07630393e-09
0.978641272,-3.27701758e-07,6.97143517e-07,-5.30483982e-10,2.01670736e-09
0.980440244,-3.9589861e-07,6.95870248e-07,-1.43047809e-09,2.98528434e-09
0.982239217,-4.46280956e-07,6.34917835e-07,-2.23720863e-09,3.87334555e-09
0.98403819,-4.69485757e-07,5.12937913e-07,-2.84484472e-09,4.55221013e-09
0.985837163,-4.56145536e-07,3.34756435e-07,-3.19357027e-09,4.89459898e-09
0.987636136,-3.97716992e-07,1.11861718e-07,-3.27343396e-09,4.79914825e-09
0.989435109,-2.87445982e-07,-1.37750965e-07,-3.11411216e-09,4.2126035e-09
0.991234082,-1.21428791e-07,-3.90484386e-07,-2.76429189e-09,3.14475781e-09
0.993033055,1.00284717e-07,-6.18841222e-07,-2.26721888e-09,1.67295337e-09
0.994832028,3.72614959e-07,-7.9389613e-07,-1.64001999e-09,-6.45757811e-11
0.996631001,6.84486013e-07,-8.88427817e-07,-8.63434159e-10,-1.88481208e-09
0.998429974,1.01806238e-06,-8.80514734e-07,1.14161148e-10,-3.58208296e-09
